index,Litres
60232,5187.884489848153
60233,5161.031695568909
60234,5161.031695568909
60235,5161.031695568909
60236,5161.031695568909
60237,5184.284578728628
60238,5184.284578728628
60239,5184.284578728628
60240,5184.284578728628
60241,5302.614703699464
60242,5302.614703699464
60243,5302.614703699464
60244,5302.614703699464
60245,5302.614703699464
60246,5423.058052463106
60247,5423.058052463106
60248,5423.058052463106
60249,5423.058052463106
60250,5302.614703699464
60251,5302.614703699464
60252,5302.614703699464
60253,5302.614703699464
60254,5302.614703699464
60255,5124.16795111258
60256,5124.16795111258
60257,5124.16795111258
60258,5124.16795111258
60259,5131.078704634689
60260,5131.078704634689
60261,5131.078704634689
60262,5131.078704634689
60263,5118.371748326397
60264,5118.371748326397
60265,5118.371748326397
60266,5118.371748326397
60267,5118.371748326397
60268,5445.935371581034
60269,5438.730668291217
60270,5420.553226743992
60271,5420.553226743992
60272,5443.69047436809
60273,5425.513032820865
60274,5425.513032820865
60275,5426.007219622979
60276,5413.369088351341
60277,5413.369088351341
60278,5413.369088351341
60279,5413.369088351341
60280,5464.3504893008285
60281,5464.3504893008285
60282,5464.3504893008285
60283,5464.3504893008285
60284,5464.3504893008285
60285,5437.497695021584
60286,5437.497695021584
60287,5437.497695021584
60288,5437.497695021584
60289,5447.1949599763775
60290,5447.1949599763775
60291,5447.1949599763775
60292,5447.1949599763775
60293,5579.080703152136
60294,5579.080703152136
60295,5579.080703152136
60296,5579.080703152136
60297,5579.080703152136
60298,5699.524051915778
60299,5699.524051915778
60300,5699.524051915778
60301,5699.524051915778
60302,5579.080703152136
60303,5579.080703152136
60304,5579.080703152136
60305,5579.080703152136
60306,5579.080703152136
60307,5389.7006037142255
60308,5389.7006037142255
60309,5389.7006037142255
60310,5389.7006037142255
60311,5396.611357236334
60312,5396.611357236334
60313,5396.611357236334
60314,5396.611357236334
60315,5383.904400928042
60316,5383.904400928042
60317,5383.904400928042
60318,5383.904400928042
60319,5383.904400928042
60320,4526.364255389377
60321,4519.15955209956
60322,4520.111376581208
60323,4520.111376581208
60324,4524.119358176433
60325,4525.071182658081
60326,4525.071182658081
60327,4525.565369460195
60328,4512.9272381885585
60329,4512.9272381885585
60330,4512.9272381885585
60331,4512.9272381885585
60332,4563.908639138044
60333,4563.908639138044
60334,4563.908639138044
60335,4563.908639138044
60336,4563.908639138044
60337,4537.0558448588
60338,4537.0558448588
60339,4537.0558448588
60340,4537.0558448588
60341,4560.308728018517
60342,4560.308728018517
60343,4560.308728018517
60344,4560.308728018517
60345,4704.728769521258
60346,4704.728769521258
60347,4704.728769521258
60348,4704.728769521258
60349,4704.728769521258
60350,4832.625811414027
60351,4832.625811414027
60352,4832.625811414027
60353,4832.625811414027
60354,4704.728769521258
60355,4704.728769521258
60356,4704.728769521258
60357,4704.728769521258
60358,4704.728769521258
60359,4491.561777055222
60360,4491.561777055222
60361,4491.561777055222
60362,4491.561777055222
60363,4498.47253057733
60364,4498.47253057733
60365,4498.47253057733
60366,4498.47253057733
60367,4485.765574269039
60368,4485.765574269039
60369,4485.765574269039
60370,4485.765574269039
60371,4485.765574269039
60372,6186.945771903384
60373,6174.963677586415
60374,6156.786236039191
60375,6156.786236039191
60376,6179.923483663286
60377,6161.746042116062
60378,6161.746042116062
60379,6137.127963486361
60380,6136.899622661564
60381,6136.899622661564
60382,6136.899622661564
60383,6136.899622661564
60384,6175.471233164213
60385,6175.471233164213
60386,6175.471233164213
60387,6175.471233164213
60388,6175.471233164213
60389,6148.618438884968
60390,6148.618438884968
60391,6148.618438884968
60392,6148.618438884968
60393,6161.030914915325
60394,6161.030914915325
60395,6161.030914915325
60396,6161.030914915325
60397,6298.26088101123
60398,6298.26088101123
60399,6298.26088101123
60400,6298.26088101123
60401,6298.26088101123
60402,6429.688210710264
60403,6429.688210710264
60404,6429.688210710264
60405,6429.688210710264
60406,6298.26088101123
60407,6298.26088101123
60408,6298.26088101123
60409,6298.26088101123
60410,6298.26088101123
60411,6100.82134757761
60412,6100.82134757761
60413,6100.82134757761
60414,6100.82134757761
60415,6107.732101099718
60416,6107.732101099718
60417,6107.732101099718
60418,6107.732101099718
60419,6095.025144791428
60420,6095.025144791428
60421,6095.025144791428
60422,6095.025144791428
60423,6095.025144791428
60424,5136.20735043764
60425,5129.002647147823
60426,5110.825205600599
60427,5110.825205600599
60428,5133.962453224696
60429,5115.785011677472
60430,5115.785011677472
60431,5116.279198479586
60432,5103.641067207949
60433,5103.641067207949
60434,5103.641067207949
60435,5103.641067207949
60436,5154.622468157435
60437,5154.622468157435
60438,5154.622468157435
60439,5154.622468157435
60440,5154.622468157435
60441,5127.769673878191
60442,5127.769673878191
60443,5127.769673878191
60444,5127.769673878191
60445,5137.466938832986
60446,5137.466938832986
60447,5137.466938832986
60448,5137.466938832986
60449,5269.352682008746
60450,5269.352682008746
60451,5269.352682008746
60452,5269.352682008746
60453,5269.352682008746
60454,5389.796030772388
60455,5389.796030772388
60456,5389.796030772388
60457,5389.796030772388
60458,5269.352682008746
60459,5269.352682008746
60460,5269.352682008746
60461,5269.352682008746
60462,5269.352682008746
60463,5079.972582570832
60464,5079.972582570832
60465,5079.972582570832
60466,5079.972582570832
60467,5086.88333609294
60468,5086.88333609294
60469,5086.88333609294
60470,5086.88333609294
60471,5074.176379784649
60472,5074.176379784649
60473,5074.176379784649
60474,5074.176379784649
60475,5074.176379784649
60476,4778.47803595233
60477,4771.273332662513
60478,4722.095871248583
60479,4722.095871248583
60480,4776.233138739386
60481,4727.055677325456
60482,4727.055677325456
60483,4727.54986412757
60484,4714.911732855931
60485,4714.911732855931
60486,4714.911732855931
60487,4714.911732855931
60488,4765.893133805419
60489,4765.893133805419
60490,4765.893133805419
60491,4765.893133805419
60492,4765.893133805419
60493,4739.040339526175
60494,4739.040339526175
60495,4739.040339526175
60496,4739.040339526175
60497,4762.293222685892
60498,4762.293222685892
60499,4762.293222685892
60500,4762.293222685892
60501,4882.347618259413
60502,4882.347618259413
60503,4882.347618259413
60504,4882.347618259413
60505,4882.347618259413
60506,5017.778461626873
60507,5017.778461626873
60508,5017.778461626873
60509,5017.778461626873
60510,4882.347618259413
60511,4882.347618259413
60512,4882.347618259413
60513,4882.347618259413
60514,4882.347618259413
60515,4693.546271722596
60516,4693.546271722596
60517,4693.546271722596
60518,4693.546271722596
60519,4700.457025244705
60520,4700.457025244705
60521,4700.457025244705
60522,4700.457025244705
60523,4687.750068936413
60524,4687.750068936413
60525,4687.750068936413
60526,4687.750068936413
60527,4687.750068936413
60528,5104.9411739025745
60529,5097.736470612757
60530,5079.559029065533
60531,5079.559029065533
60532,5102.69627668963
60533,5084.518835142406
60534,5084.518835142406
60535,5085.01302194452
60536,5072.3748906728815
60537,5072.3748906728815
60538,5072.3748906728815
60539,5072.3748906728815
60540,5123.356291622369
60541,5123.356291622369
60542,5123.356291622369
60543,5123.356291622369
60544,5123.356291622369
60545,5096.503497343125
60546,5096.503497343125
60547,5096.503497343125
60548,5096.503497343125
60549,5119.756380502842
60550,5119.756380502842
60551,5119.756380502842
60552,5119.756380502842
60553,5238.086505473679
60554,5238.086505473679
60555,5238.086505473679
60556,5238.086505473679
60557,5238.086505473679
60558,5358.52985423732
60559,5358.52985423732
60560,5358.52985423732
60561,5358.52985423732
60562,5238.086505473679
60563,5238.086505473679
60564,5238.086505473679
60565,5238.086505473679
60566,5238.086505473679
60567,5059.6397528867965
60568,5059.6397528867965
60569,5059.6397528867965
60570,5059.6397528867965
60571,5066.550506408905
60572,5066.550506408905
60573,5066.550506408905
60574,5066.550506408905
60575,5053.843550100613
60576,5053.843550100613
60577,5053.843550100613
60578,5053.843550100613
60579,5053.843550100613
60580,6304.166129280256
60581,6241.998721235594
60582,6223.82127968837
60583,6223.82127968837
60584,6246.958527312465
60585,6228.781085765241
60586,6228.781085765241
60587,6204.16300713554
60588,6203.934666310743
60589,6203.934666310743
60590,6203.934666310743
60591,6203.934666310743
60592,6242.506276813392
60593,6242.506276813392
60594,6242.506276813392
60595,6242.506276813392
60596,6242.506276813392
60597,6215.653482534147
60598,6215.653482534147
60599,6215.653482534147
60600,6215.653482534147
60601,6228.065958564504
60602,6228.065958564504
60603,6228.065958564504
60604,6228.065958564504
60605,6365.295924660409
60606,6365.295924660409
60607,6365.295924660409
60608,6365.295924660409
60609,6365.295924660409
60610,6492.88295933508
60611,6492.88295933508
60612,6492.88295933508
60613,6492.88295933508
60614,6365.295924660409
60615,6365.295924660409
60616,6365.295924660409
60617,6365.295924660409
60618,6365.295924660409
60619,6167.856391226789
60620,6167.856391226789
60621,6167.856391226789
60622,6167.856391226789
60623,6174.767144748897
60624,6174.767144748897
60625,6174.767144748897
60626,6174.767144748897
60627,6162.060188440607
60628,6162.060188440607
60629,6162.060188440607
60630,6162.060188440607
60631,6162.060188440607
60632,4693.825367823867
60633,4686.62066453405
60634,4687.572489015698
60635,4687.572489015698
60636,4691.580470610923
60637,4692.532295092571
60638,4692.532295092571
60639,4693.026481894685
60640,4680.388350623047
60641,4680.388350623047
60642,4680.388350623047
60643,4680.388350623047
60644,4731.369751572534
60645,4731.369751572534
60646,4731.369751572534
60647,4731.369751572534
60648,4731.369751572534
60649,4704.51695729329
60650,4704.51695729329
60651,4704.51695729329
60652,4704.51695729329
60653,4727.769840453007
60654,4727.769840453007
60655,4727.769840453007
60656,4727.769840453007
60657,4853.307635958352
60658,4853.307635958352
60659,4853.307635958352
60660,4853.307635958352
60661,4853.307635958352
60662,4981.204677851121
60663,4981.204677851121
60664,4981.204677851121
60665,4981.204677851121
60666,4853.307635958352
60667,4853.307635958352
60668,4853.307635958352
60669,4853.307635958352
60670,4853.307635958352
60671,4659.022889489712
60672,4659.022889489712
60673,4659.022889489712
60674,4659.022889489712
60675,4665.93364301182
60676,4665.93364301182
60677,4665.93364301182
60678,4665.93364301182
60679,4653.226686703529
60680,4653.226686703529
60681,4653.226686703529
60682,4653.226686703529
60683,4653.226686703529
60684,4717.467346444726
60685,4710.262643154909
60686,4711.214467636557
60687,4711.214467636557
60688,4715.222449231782
60689,4716.17427371343
60690,4716.17427371343
60691,4716.668460515544
60692,4704.030329243906
60693,4704.030329243906
60694,4704.030329243906
60695,4704.030329243906
60696,4755.011730193393
60697,4755.011730193393
60698,4755.011730193393
60699,4755.011730193393
60700,4755.011730193393
60701,4728.158935914149
60702,4728.158935914149
60703,4728.158935914149
60704,4728.158935914149
60705,4751.411819073866
60706,4751.411819073866
60707,4751.411819073866
60708,4751.411819073866
60709,4876.949614579211
60710,4876.949614579211
60711,4876.949614579211
60712,4876.949614579211
60713,4876.949614579211
60714,5004.84665647198
60715,5004.84665647198
60716,5004.84665647198
60717,5004.84665647198
60718,4876.949614579211
60719,4876.949614579211
60720,4876.949614579211
60721,4876.949614579211
60722,4876.949614579211
60723,4682.664868110571
60724,4682.664868110571
60725,4682.664868110571
60726,4682.664868110571
60727,4689.575621632679
60728,4689.575621632679
60729,4689.575621632679
60730,4689.575621632679
60731,4676.868665324388
60732,4676.868665324388
60733,4676.868665324388
60734,4676.868665324388
60735,4676.868665324388
60736,5624.124134787993
60737,5599.875260193854
60738,5581.6978186466295
60739,5581.6978186466295
60740,5604.835066270727
60741,5586.6576247235025
60742,5586.6576247235025
60743,5587.151811525617
60744,5574.513680253978
60745,5574.513680253978
60746,5574.513680253978
60747,5574.513680253978
60748,5625.495081203466
60749,5625.495081203466
60750,5625.495081203466
60751,5625.495081203466
60752,5625.495081203466
60753,5598.6422869242215
60754,5598.6422869242215
60755,5598.6422869242215
60756,5598.6422869242215
60757,5608.339551879015
60758,5608.339551879015
60759,5608.339551879015
60760,5608.339551879015
60761,5740.225295054772
60762,5740.225295054772
60763,5740.225295054772
60764,5740.225295054772
60765,5740.225295054772
60766,5867.482319881066
60767,5867.482319881066
60768,5867.482319881066
60769,5867.482319881066
60770,5740.225295054772
60771,5740.225295054772
60772,5740.225295054772
60773,5740.225295054772
60774,5740.225295054772
60775,5550.845195616863
60776,5550.845195616863
60777,5550.845195616863
60778,5550.845195616863
60779,5557.755949138971
60780,5557.755949138971
60781,5557.755949138971
60782,5557.755949138971
60783,5545.04899283068
60784,5545.04899283068
60785,5545.04899283068
60786,5545.04899283068
60787,5545.04899283068
60788,6610.01627387631
60789,6598.03417955934
60790,6579.856738012117
60791,6579.856738012117
60792,6602.993985636212
60793,6584.816544088988
60794,6584.816544088988
60795,6542.307530595543
60796,6542.079189770745
60797,6542.079189770745
60798,6542.079189770745
60799,6542.079189770745
60800,6585.636453107689
60801,6585.636453107689
60802,6585.636453107689
60803,6585.636453107689
60804,6585.636453107689
60805,6553.798005994149
60806,6553.798005994149
60807,6553.798005994149
60808,6553.798005994149
60809,6552.54051319305
60810,6552.54051319305
60811,6552.54051319305
60812,6552.54051319305
60813,6707.611541026006
60814,6707.611541026006
60815,6707.611541026006
60816,6707.611541026006
60817,6707.611541026006
60818,6839.03887072504
60819,6839.03887072504
60820,6839.03887072504
60821,6839.03887072504
60822,6707.611541026006
60823,6707.611541026006
60824,6707.611541026006
60825,6707.611541026006
60826,6707.611541026006
60827,6506.0009146867915
60828,6506.0009146867915
60829,6506.0009146867915
60830,6506.0009146867915
60831,6512.9116682089
60832,6512.9116682089
60833,6512.9116682089
60834,6512.9116682089
60835,6500.204711900609
60836,6500.204711900609
60837,6500.204711900609
60838,6500.204711900609
60839,6500.204711900609
60840,4693.825367823867
60841,4686.62066453405
60842,4687.572489015698
60843,4687.572489015698
60844,4691.580470610923
60845,4692.532295092571
60846,4692.532295092571
60847,4693.026481894685
60848,4680.388350623047
60849,4680.388350623047
60850,4680.388350623047
60851,4680.388350623047
60852,4731.369751572534
60853,4731.369751572534
60854,4731.369751572534
60855,4731.369751572534
60856,4731.369751572534
60857,4704.51695729329
60858,4704.51695729329
60859,4704.51695729329
60860,4704.51695729329
60861,4727.769840453007
60862,4727.769840453007
60863,4727.769840453007
60864,4727.769840453007
60865,4853.307635958352
60866,4853.307635958352
60867,4853.307635958352
60868,4853.307635958352
60869,4853.307635958352
60870,4981.204677851121
60871,4981.204677851121
60872,4981.204677851121
60873,4981.204677851121
60874,4853.307635958352
60875,4853.307635958352
60876,4853.307635958352
60877,4853.307635958352
60878,4853.307635958352
60879,4659.022889489712
60880,4659.022889489712
60881,4659.022889489712
60882,4659.022889489712
60883,4665.93364301182
60884,4665.93364301182
60885,4665.93364301182
60886,4665.93364301182
60887,4653.226686703529
60888,4653.226686703529
60889,4653.226686703529
60890,4653.226686703529
60891,4653.226686703529
60892,5136.20735043764
60893,5129.002647147823
60894,5110.825205600599
60895,5110.825205600599
60896,5133.962453224696
60897,5115.785011677472
60898,5115.785011677472
60899,5116.279198479586
60900,5103.641067207949
60901,5103.641067207949
60902,5103.641067207949
60903,5103.641067207949
60904,5154.622468157435
60905,5154.622468157435
60906,5154.622468157435
60907,5154.622468157435
60908,5154.622468157435
60909,5127.769673878191
60910,5127.769673878191
60911,5127.769673878191
60912,5127.769673878191
60913,5137.466938832986
60914,5137.466938832986
60915,5137.466938832986
60916,5137.466938832986
60917,5269.352682008746
60918,5269.352682008746
60919,5269.352682008746
60920,5269.352682008746
60921,5269.352682008746
60922,5389.796030772388
60923,5389.796030772388
60924,5389.796030772388
60925,5389.796030772388
60926,5269.352682008746
60927,5269.352682008746
60928,5269.352682008746
60929,5269.352682008746
60930,5269.352682008746
60931,5079.972582570832
60932,5079.972582570832
60933,5079.972582570832
60934,5079.972582570832
60935,5086.88333609294
60936,5086.88333609294
60937,5086.88333609294
60938,5086.88333609294
60939,5074.176379784649
60940,5074.176379784649
60941,5074.176379784649
60942,5074.176379784649
60943,5074.176379784649
60944,6881.7177017675185
60945,6869.735607450549
60946,6856.872369716411
60947,6856.872369716411
60948,6848.796741997375
60949,6835.933504263237
60950,6835.933504263237
60951,6810.981977503174
60952,6836.65230820842
60953,6836.65230820842
60954,6836.65230820842
60955,6836.65230820842
60956,6916.394079732261
60957,6916.394079732261
60958,6916.394079732261
60959,6916.394079732261
60960,6916.394079732261
60961,6884.555632618722
60962,6884.555632618722
60963,6884.555632618722
60964,6884.555632618722
60965,6898.820647602356
60966,6898.820647602356
60967,6898.820647602356
60968,6898.820647602356
60969,7062.622861417923
60970,7062.622861417923
60971,7062.622861417923
60972,7062.622861417923
60973,7062.622861417923
60974,7227.826293420364
60975,7227.826293420364
60976,7227.826293420364
60977,7227.826293420364
60978,7062.622861417923
60979,7062.622861417923
60980,7062.622861417923
60981,7062.622861417923
60982,7062.622861417923
60983,6803.002579368315
60984,6803.002579368315
60985,6803.002579368315
60986,6803.002579368315
60987,6809.913332890424
60988,6809.913332890424
60989,6809.913332890424
60990,6809.913332890424
60991,6797.206376582133
60992,6797.206376582133
60993,6797.206376582133
60994,6797.206376582133
60995,6797.206376582133
60996,4441.950630132491
60997,4434.745926842674
60998,4435.697751324322
60999,4435.697751324322
61000,4439.705732919547
61001,4440.657557401195
61002,4440.657557401195
61003,4441.151744203309
61004,4428.513612931671
61005,4428.513612931671
61006,4428.513612931671
61007,4428.513612931671
61008,4479.495013881158
61009,4479.495013881158
61010,4479.495013881158
61011,4479.495013881158
61012,4479.495013881158
61013,4452.642219601914
61014,4452.642219601914
61015,4452.642219601914
61016,4452.642219601914
61017,4475.895102761631
61018,4475.895102761631
61019,4475.895102761631
61020,4475.895102761631
61021,4620.315144264372
61022,4620.315144264372
61023,4620.315144264372
61024,4620.315144264372
61025,4620.315144264372
61026,4748.212186157141
61027,4748.212186157141
61028,4748.212186157141
61029,4748.212186157141
61030,4620.315144264372
61031,4620.315144264372
61032,4620.315144264372
61033,4620.315144264372
61034,4620.315144264372
61035,4407.148151798336
61036,4407.148151798336
61037,4407.148151798336
61038,4407.148151798336
61039,4414.058905320444
61040,4414.058905320444
61041,4414.058905320444
61042,4414.058905320444
61043,4401.3519490121525
61044,4401.3519490121525
61045,4401.3519490121525
61046,4401.3519490121525
61047,4401.3519490121525
61048,5624.124134787993
61049,5599.875260193854
61050,5581.6978186466295
61051,5581.6978186466295
61052,5604.835066270727
61053,5586.6576247235025
61054,5586.6576247235025
61055,5587.151811525617
61056,5574.513680253978
61057,5574.513680253978
61058,5574.513680253978
61059,5574.513680253978
61060,5625.495081203466
61061,5625.495081203466
61062,5625.495081203466
61063,5625.495081203466
61064,5625.495081203466
61065,5598.6422869242215
61066,5598.6422869242215
61067,5598.6422869242215
61068,5598.6422869242215
61069,5608.339551879015
61070,5608.339551879015
61071,5608.339551879015
61072,5608.339551879015
61073,5740.225295054772
61074,5740.225295054772
61075,5740.225295054772
61076,5740.225295054772
61077,5740.225295054772
61078,5867.482319881066
61079,5867.482319881066
61080,5867.482319881066
61081,5867.482319881066
61082,5740.225295054772
61083,5740.225295054772
61084,5740.225295054772
61085,5740.225295054772
61086,5740.225295054772
61087,5550.845195616863
61088,5550.845195616863
61089,5550.845195616863
61090,5550.845195616863
61091,5557.755949138971
61092,5557.755949138971
61093,5557.755949138971
61094,5557.755949138971
61095,5545.04899283068
61096,5545.04899283068
61097,5545.04899283068
61098,5545.04899283068
61099,5545.04899283068
61100,4822.26468018221
61101,4815.059976892393
61102,4765.882515478463
61103,4765.882515478463
61104,4820.019782969266
61105,4770.842321555336
61106,4770.842321555336
61107,4771.33650835745
61108,4758.698377085811
61109,4758.698377085811
61110,4758.698377085811
61111,4758.698377085811
61112,4809.679778035299
61113,4809.679778035299
61114,4809.679778035299
61115,4809.679778035299
61116,4809.679778035299
61117,4782.826983756055
61118,4782.826983756055
61119,4782.826983756055
61120,4782.826983756055
61121,4806.079866915772
61122,4806.079866915772
61123,4806.079866915772
61124,4806.079866915772
61125,4899.144490298322
61126,4899.144490298322
61127,4899.144490298322
61128,4899.144490298322
61129,4899.144490298322
61130,5034.575333665782
61131,5034.575333665782
61132,5034.575333665782
61133,5034.575333665782
61134,4899.144490298322
61135,4899.144490298322
61136,4899.144490298322
61137,4899.144490298322
61138,4899.144490298322
61139,4737.3329159524765
61140,4737.3329159524765
61141,4737.3329159524765
61142,4737.3329159524765
61143,4744.243669474585
61144,4744.243669474585
61145,4744.243669474585
61146,4744.243669474585
61147,4731.536713166293
61148,4731.536713166293
61149,4731.536713166293
61150,4731.536713166293
61151,4731.536713166293
61152,4693.825367823867
61153,4686.62066453405
61154,4687.572489015698
61155,4687.572489015698
61156,4691.580470610923
61157,4692.532295092571
61158,4692.532295092571
61159,4693.026481894685
61160,4680.388350623047
61161,4680.388350623047
61162,4680.388350623047
61163,4680.388350623047
61164,4731.369751572534
61165,4731.369751572534
61166,4731.369751572534
61167,4731.369751572534
61168,4731.369751572534
61169,4704.51695729329
61170,4704.51695729329
61171,4704.51695729329
61172,4704.51695729329
61173,4727.769840453007
61174,4727.769840453007
61175,4727.769840453007
61176,4727.769840453007
61177,4853.307635958352
61178,4853.307635958352
61179,4853.307635958352
61180,4853.307635958352
61181,4853.307635958352
61182,4981.204677851121
61183,4981.204677851121
61184,4981.204677851121
61185,4981.204677851121
61186,4853.307635958352
61187,4853.307635958352
61188,4853.307635958352
61189,4853.307635958352
61190,4853.307635958352
61191,4659.022889489712
61192,4659.022889489712
61193,4659.022889489712
61194,4659.022889489712
61195,4665.93364301182
61196,4665.93364301182
61197,4665.93364301182
61198,4665.93364301182
61199,4653.226686703529
61200,4653.226686703529
61201,4653.226686703529
61202,4653.226686703529
61203,4653.226686703529
61204,4526.364255389377
61205,4519.15955209956
61206,4520.111376581208
61207,4520.111376581208
61208,4524.119358176433
61209,4525.071182658081
61210,4525.071182658081
61211,4525.565369460195
61212,4512.9272381885585
61213,4512.9272381885585
61214,4512.9272381885585
61215,4512.9272381885585
61216,4563.908639138044
61217,4563.908639138044
61218,4563.908639138044
61219,4563.908639138044
61220,4563.908639138044
61221,4537.0558448588
61222,4537.0558448588
61223,4537.0558448588
61224,4537.0558448588
61225,4560.308728018517
61226,4560.308728018517
61227,4560.308728018517
61228,4560.308728018517
61229,4704.728769521258
61230,4704.728769521258
61231,4704.728769521258
61232,4704.728769521258
61233,4704.728769521258
61234,4832.625811414027
61235,4832.625811414027
61236,4832.625811414027
61237,4832.625811414027
61238,4704.728769521258
61239,4704.728769521258
61240,4704.728769521258
61241,4704.728769521258
61242,4704.728769521258
61243,4491.561777055222
61244,4491.561777055222
61245,4491.561777055222
61246,4491.561777055222
61247,4498.47253057733
61248,4498.47253057733
61249,4498.47253057733
61250,4498.47253057733
61251,4485.765574269039
61252,4485.765574269039
61253,4485.765574269039
61254,4485.765574269039
61255,4485.765574269039
61256,4773.0978525483915
61257,4765.893149258574
61258,4716.715687844644
61259,4716.715687844644
61260,4770.852955335447
61261,4721.675493921517
61262,4721.675493921517
61263,4722.169680723631
61264,4709.531549451993
61265,4709.531549451993
61266,4709.531549451993
61267,4709.531549451993
61268,4760.51295040148
61269,4760.51295040148
61270,4760.51295040148
61271,4760.51295040148
61272,4760.51295040148
61273,4733.660156122236
61274,4733.660156122236
61275,4733.660156122236
61276,4733.660156122236
61277,4756.913039281953
61278,4756.913039281953
61279,4756.913039281953
61280,4756.913039281953
61281,4876.9674348554745
61282,4876.9674348554745
61283,4876.9674348554745
61284,4876.9674348554745
61285,4876.9674348554745
61286,5012.398278222934
61287,5012.398278222934
61288,5012.398278222934
61289,5012.398278222934
61290,4876.9674348554745
61291,4876.9674348554745
61292,4876.9674348554745
61293,4876.9674348554745
61294,4876.9674348554745
61295,4688.166088318658
61296,4688.166088318658
61297,4688.166088318658
61298,4688.166088318658
61299,4695.076841840766
61300,4695.076841840766
61301,4695.076841840766
61302,4695.076841840766
61303,4682.369885532475
61304,4682.369885532475
61305,4682.369885532475
61306,4682.369885532475
61307,4682.369885532475
61308,5169.529951603421
61309,5162.325248313604
61310,5144.147806766379
61311,5144.147806766379
61312,5167.285054390477
61313,5149.107612843252
61314,5149.107612843252
61315,5149.601799645367
61316,5136.96366837373
61317,5136.96366837373
61318,5136.96366837373
61319,5136.96366837373
61320,5187.945069323216
61321,5187.945069323216
61322,5187.945069323216
61323,5187.945069323216
61324,5187.945069323216
61325,5161.092275043971
61326,5161.092275043971
61327,5161.092275043971
61328,5161.092275043971
61329,5170.7895399987665
61330,5170.7895399987665
61331,5170.7895399987665
61332,5170.7895399987665
61333,5302.675283174527
61334,5302.675283174527
61335,5302.675283174527
61336,5302.675283174527
61337,5302.675283174527
61338,5423.118631938169
61339,5423.118631938169
61340,5423.118631938169
61341,5423.118631938169
61342,5302.675283174527
61343,5302.675283174527
61344,5302.675283174527
61345,5302.675283174527
61346,5302.675283174527
61347,5124.228530587643
61348,5124.228530587643
61349,5124.228530587643
61350,5124.228530587643
61351,5131.139284109751
61352,5131.139284109751
61353,5131.139284109751
61354,5131.139284109751
61355,5118.43232780146
61356,5118.43232780146
61357,5118.43232780146
61358,5118.43232780146
61359,5118.43232780146
61360,5699.546441138586
61361,5703.390203911764
61362,5688.0240324024235
61363,5688.0240324024235
61364,5708.350009988637
61365,5708.350009988637
61366,5708.350009988637
61367,5680.755188877234
61368,5680.164185256566
61369,5680.164185256566
61370,5680.164185256566
61371,5680.164185256566
61372,5700.1073592847315
61373,5700.1073592847315
61374,5700.1073592847315
61375,5700.1073592847315
61376,5700.1073592847315
61377,5673.254565005489
61378,5673.254565005489
61379,5673.254565005489
61380,5673.254565005489
61381,5682.951829960282
61382,5682.951829960282
61383,5682.951829960282
61384,5682.951829960282
61385,5762.719623557819
61386,5762.719623557819
61387,5762.719623557819
61388,5762.719623557819
61389,5762.719623557819
61390,5852.364852200559
61391,5852.364852200559
61392,5852.364852200559
61393,5852.364852200559
61394,5762.719623557819
61395,5762.719623557819
61396,5762.719623557819
61397,5762.719623557819
61398,5762.719623557819
61399,5641.682820983089
61400,5641.682820983089
61401,5641.682820983089
61402,5641.682820983089
61403,5648.5935745051975
61404,5648.5935745051975
61405,5648.5935745051975
61406,5648.5935745051975
61407,5635.886618196906
61408,5635.886618196906
61409,5635.886618196906
61410,5635.886618196906
61411,5635.886618196906
61412,7501.674317377052
61413,7484.44653767493
61414,7469.080366165591
61415,7469.080366165591
61416,7489.406343751802
61417,7489.406343751802
61418,7489.406343751802
61419,7449.876071422969
61420,7463.814206518801
61421,7463.814206518801
61422,7463.814206518801
61423,7463.814206518801
61424,7474.213894664765
61425,7474.213894664765
61426,7474.213894664765
61427,7474.213894664765
61428,7474.213894664765
61429,7442.375447551225
61430,7442.375447551225
61431,7442.375447551225
61432,7442.375447551225
61433,7456.64046253486
61434,7456.64046253486
61435,7456.64046253486
61436,7456.64046253486
61437,7474.754736864352
61438,7474.754736864352
61439,7474.754736864352
61440,7474.754736864352
61441,7474.754736864352
61442,7557.864885120208
61443,7557.864885120208
61444,7557.864885120208
61445,7557.864885120208
61446,7474.754736864352
61447,7474.754736864352
61448,7474.754736864352
61449,7474.754736864352
61450,7474.754736864352
61451,7399.870356677797
61452,7399.870356677797
61453,7399.870356677797
61454,7399.870356677797
61455,7406.781110199905
61456,7406.781110199905
61457,7406.781110199905
61458,7406.781110199905
61459,7394.0741538916145
61460,7394.0741538916145
61461,7394.0741538916145
61462,7394.0741538916145
61463,7394.0741538916145
61464,8782.097905147024
61465,8764.8701254449
61466,8731.986465072892
61467,8731.986465072892
61468,8754.70294717476
61469,8754.70294717476
61470,8754.70294717476
61471,8689.460813488437
61472,8718.525932931283
61473,8718.525932931283
61474,8718.525932931283
61475,8718.525932931283
61476,8725.973127889156
61477,8725.973127889156
61478,8725.973127889156
61479,8725.973127889156
61480,8725.973127889156
61481,8746.001158169325
61482,8746.001158169325
61483,8746.001158169325
61484,8746.001158169325
61485,8804.50915357508
61486,8804.50915357508
61487,8804.50915357508
61488,8804.50915357508
61489,8690.450601054232
61490,8690.450601054232
61491,8690.450601054232
61492,8690.450601054232
61493,8690.450601054232
61494,8750.927204503168
